src,name,address,kind,dims,scale,offset,units,confidence,source
60E1D400,Acceleration Fuel Enrichment - Warm Y Axis,0x073dbc,axis,1D,,,,high,axis_propagation
60E1D400,Acceleration Fuel Enrichment - Hot,0x073dec,table,1D,,,,high,docs_crossref
60E1D400,Acceleration Fuel Enrichment - Hot Y Axis,0x073dd8,axis,1D,,,,high,axis_propagation
60E1D400,Throttle Pedal Percent Decreasing Filter Factor,0x073fb8,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Throttle Pedal Percent Decreasing Filter Factor Y Axis,0x073f98,axis,1D,,,,high,axis_propagation
60E1D400,Ign Timing Limit Check (Map),0x073fe0,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Ign Timing Limit Check (Map) Y Axis,0x073fc0,axis,1D,,,,high,axis_propagation2
60E1D400,Ign Timing Limit Check (Map) 2,0x074008,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Ign Timing Limit Check (Map) 2 Y Axis,0x073fe8,axis,1D,,,,high,axis_propagation2
60E1D400,Ign Timing Limit Check (Map) 3,0x074030,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Ign Timing Limit Check (Map) 3 Y Axis,0x074010,axis,1D,,,,high,axis_propagation2
60E1D400,Ign Timing Limit Check (Map) 4,0x074054,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Ign Timing Limit Check (Map) 4 Y Axis,0x074038,axis,1D,,,,high,axis_propagation2
60E1D400,Ign Timing Limit Check (Map) 5,0x074078,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Ign Timing Limit Check (Map) 5 Y Axis,0x07405c,axis,1D,,,,high,axis_propagation2
60E1D400,Ign Timing Limit Check (Map) 6,0x0740ac,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Ign Timing Limit Check (Map) 6 Y Axis,0x074080,axis,1D,,,,high,axis_propagation2
60E1D400,Ign Timing Limit Check (Map) 7,0x0740e4,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Ign Timing Limit Check (Map) 7 Y Axis,0x0740b8,axis,1D,,,,high,axis_propagation2
60E1D400,Fuel Pressure Control (Map),0x074110,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Fuel Pressure Control (Map) Y Axis,0x0740f0,axis,1D,,,,high,axis_propagation2
60E1D400,Fuel Pressure Control (Map) 2,0x074138,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Fuel Pressure Control (Map) 2 Y Axis,0x074118,axis,1D,,,,high,axis_propagation2
60E1D400,Fuel Pressure Control (Map) 3,0x074160,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Fuel Pressure Control (Map) 3 Y Axis,0x074140,axis,1D,,,,high,axis_propagation2
60E1D400,Fuel Pressure Control (Map) 4,0x074188,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Fuel Pressure Control (Map) 4 Y Axis,0x074168,axis,1D,,,,high,axis_propagation2
60E1D400,Fuel Pressure Control (Map) 5,0x0741ac,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Fuel Pressure Control (Map) 5 Y Axis,0x074190,axis,1D,,,,high,axis_propagation2
60E1D400,MAP Requested Load,0x075054,table,1D,,,,high,docs_crossref
60E1D400,MAP Requested Load Y Axis,0x075030,axis,1D,,,,high,axis_propagation
60E1D400,MAP Requested Load Smoothing,0x0750b0,table,1D,,,,high,docs_crossref
60E1D400,MAP Requested Load Smoothing Y Axis,0x075068,axis,1D,,,,high,axis_propagation
60E1D400,Maximum Load Limit,0x0750f8,table,1D,,,,high,docs_crossref
60E1D400,Maximum Load Limit Y Axis,0x0750d4,axis,1D,,,,high,axis_propagation
60E1D400,Idle Load Multiplier,0x075130,table,1D,,,,high,docs_crossref
60E1D400,Idle Load Multiplier Y Axis,0x07510c,axis,1D,,,,high,axis_propagation
60E1D400,Battery Temperature Model - Decay Amount,0x0752e0,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Battery Temperature Model - Decay Amount Y Axis,0x0752c4,axis,1D,,,,high,axis_propagation
60E1D400,Desired Charge Voltage,0x07530c,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Desired Charge Voltage Y Axis,0x0752e8,axis,1D,,,,high,axis_propagation
60E1D400,Alternator Duty Cycle Max,0x07534c,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Alternator Duty Cycle Max Y Axis,0x075320,axis,1D,,,,high,axis_propagation
60E1D400,Alternator Diagnostic Voltage Delta to DC,0x075398,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Alternator Diagnostic Voltage Delta to DC Y Axis,0x075364,axis,1D,,,,high,axis_propagation
60E1D400,Fuel Integrated (Map),0x0753d8,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Fuel Integrated (Map) Y Axis,0x0753b4,axis,1D,,,,high,axis_propagation2
60E1D400,Fuel Integrated (Map) 2,0x075410,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Fuel Integrated (Map) 2 Y Axis,0x0753ec,axis,1D,,,,high,axis_propagation2
60E1D400,Fuel Integrated (Map) 3,0x075448,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Fuel Integrated (Map) 3 Y Axis,0x075424,axis,1D,,,,high,axis_propagation2
60E1D400,Fuel Integrated (Map) 4,0x075480,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Fuel Integrated (Map) 4 Y Axis,0x07545c,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - interp_bilinear_fpu_blend_v2),0x0755b8,table,1D,,,,high,consumer_cinterp_bilinear_fpu_blend_v2_29450_29450_mapscan
60E1D400,(Unknown - interp_bilinear_fpu_blend_v2) Y Axis,0x075594,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - fpu_mac_single),0x0759cc,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - fpu_mac_single) Y Axis,0x075984,axis,1D,,,,high,axis_propagation2
60E1D400,Rotor 1 Ignition Dwell,0x075bf8,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Rotor 1 Ignition Dwell Y Axis,0x075bc4,axis,1D,,,,high,axis_propagation
60E1D400,Rotor 2 Ignition Dwell,0x075c48,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Rotor 2 Ignition Dwell Y Axis,0x075c14,axis,1D,,,,high,axis_propagation
60E1D400,Adaptive Fuel Trim (Map),0x076034,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Adaptive Fuel Trim (Map) Y Axis,0x075fec,axis,1D,,,,high,axis_propagation2
60E1D400,Adaptive Fuel Trim (Map) 2,0x07607c,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Adaptive Fuel Trim (Map) 2 Y Axis,0x076058,axis,1D,,,,high,axis_propagation2
60E1D400,Transient Fuel Comp (Map),0x0760a4,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Transient Fuel Comp (Map) Y Axis,0x076090,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - math_accumulator),0x076b28,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - math_accumulator) Y Axis,0x076b18,axis,1D,,,,high,axis_propagation2
60E1D400,Cooling - Fan - Engage Threshold,0x0778f0,table,1D,,,,high,uncovered_deep
60E1D400,Cooling - Fan - Engage Threshold Y Axis,0x0778ec,axis,1D,,,,medium,axis_propagation3
60E1D400,Cooling - Fan - Disengage Threshold,0x0778f8,table,1D,,,,high,uncovered_deep
60E1D400,Cooling - Fan - Disengage Threshold Y Axis,0x0778f4,axis,1D,,,,medium,axis_propagation3
60E1D400,(Unknown - conditional_fpu_accumulate_handler),0x0779d8,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - conditional_fpu_accumulate_handler) Y Axis,0x0779b8,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - conditional_fpu_accumulate_handler) 2,0x0779fc,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - conditional_fpu_accumulate_handler) 2 Y Axis,0x0779e0,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - conditional_fpu_accumulate_handler) 3,0x077a28,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - conditional_fpu_accumulate_handler) 3 Y Axis,0x077a0c,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - fpu_multiply_accumulate_store),0x077b44,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - fpu_multiply_accumulate_store) Y Axis,0x077b34,axis,1D,,,,high,axis_propagation2
60E1D400,Injector Manifold Vacuum Multiplier,0x077b90,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Injector Manifold Vacuum Multiplier Y Axis,0x077b4c,axis,1D,,,,high,axis_propagation
60E1D400,Coil Output Timing (Map),0x07829c,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Coil Output Timing (Map) Y Axis,0x078284,axis,1D,,,,high,axis_propagation2
60E1D400,Coil Output Timing (Map) 2,0x0782b8,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Coil Output Timing (Map) 2 Y Axis,0x0782a4,axis,1D,,,,high,axis_propagation2
60E1D400,Fuel Injection - Startup - Injector Pulse Width Multiplier,0x0782c4,table,1D,,,,high,uncovered_deep
60E1D400,Fuel Injection - Startup - Injector Pulse Width Multiplier Y Axis,0x0782c0,axis,1D,,,,medium,axis_propagation3
60E1D400,(Unknown - conditional_fpu_calc),0x0782d4,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - conditional_fpu_calc) Y Axis,0x0782c8,axis,1D,,,,high,axis_propagation2
60E1D400,Injector Deadtime Primary,0x078318,table,1D,,,,high,docs_crossref
60E1D400,Injector Deadtime Primary Y Axis,0x0782e8,axis,1D,,,,high,axis_propagation
60E1D400,Primary Fuel Injector Cranking Pulse Width,0x078364,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Primary Fuel Injector Cranking Pulse Width Y Axis,0x078330,axis,1D,,,,high,axis_propagation
60E1D400,(Unknown - massive_fpu_control_calc),0x07845c,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - massive_fpu_control_calc) Y Axis,0x078418,axis,1D,,,,high,axis_propagation2
60E1D400,Primary Injector Max Barometric Pressure Correction,0x078490,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Primary Injector Max Barometric Pressure Correction Y Axis,0x078470,axis,1D,,,,high,axis_propagation
60E1D400,Secondary Fuel Injector Minimum Pulse Width,0x07853c,table,1D,,,,high,docs_crossref
60E1D400,Secondary Fuel Injector Minimum Pulse Width Y Axis,0x078518,axis,1D,,,,high,axis_propagation
60E1D400,(Unknown - complex_adaptive_fpu_calc),0x07856c,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - complex_adaptive_fpu_calc) Y Axis,0x078548,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - complex_fpu_compare_calc),0x07859c,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - complex_fpu_compare_calc) Y Axis,0x078578,axis,1D,,,,high,axis_propagation2
60E1D400,Calculate Fuel Amount Per Rotation Min Max (Map),0x0785f4,table,1D,,,,high,consumer_ccalculateFuelAmountPerRotationMinMax_317b8_mapscan
60E1D400,Calculate Fuel Amount Per Rotation Min Max (Map) Y Axis,0x0785b0,axis,1D,,,,high,axis_propagation2
60E1D400,Secondary Injectors Allowed Threshold - Coolant Temperature Based,0x07863c,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Secondary Injectors Allowed Threshold - Coolant Temperature Based Y Axis,0x078618,axis,1D,,,,high,axis_propagation
60E1D400,(Unknown - extensive_table_based_fpu_calc),0x078a00,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - extensive_table_based_fpu_calc) Y Axis,0x0789d0,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - extensive_table_based_fpu_calc) 2,0x078a30,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - extensive_table_based_fpu_calc) 2 Y Axis,0x078a0c,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - extensive_table_based_fpu_calc) 3,0x078a6c,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - extensive_table_based_fpu_calc) 3 Y Axis,0x078a3c,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - extensive_table_based_fpu_calc) 4,0x078a9c,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - extensive_table_based_fpu_calc) 4 Y Axis,0x078a78,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - extensive_table_based_fpu_calc) 5,0x078ad8,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - extensive_table_based_fpu_calc) 5 Y Axis,0x078aa8,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - extensive_table_based_fpu_calc) 6,0x078b08,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - extensive_table_based_fpu_calc) 6 Y Axis,0x078ae4,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - extensive_table_based_fpu_calc) 7,0x078b38,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - extensive_table_based_fpu_calc) 7 Y Axis,0x078b14,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - complex_fpu_div_sqrt_accumulate),0x078b68,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - complex_fpu_div_sqrt_accumulate) Y Axis,0x078b44,axis,1D,,,,high,axis_propagation2
60E1D400,Auxiliary Port Valve - Schedule - Condition Table,0x078ba0,table,1D,,,,high,uncovered_deep
60E1D400,Auxiliary Port Valve - Schedule - Condition Table Y Axis,0x078b74,axis,1D,,,,medium,axis_propagation3
60E1D400,(Unknown - conditional_fpu_multi_flag_selector),0x078be8,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - conditional_fpu_multi_flag_selector) Y Axis,0x078bb8,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - extensive_fpu_threshold_and_calc),0x078c68,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - extensive_fpu_threshold_and_calc) Y Axis,0x078c4c,axis,1D,,,,high,axis_propagation2
60E1D400,Cruise Control - Set Speed - Condition Threshold,0x078c74,table,1D,,,,high,uncovered_deep
60E1D400,Cruise Control - Set Speed - Condition Threshold Y Axis,0x078c70,axis,1D,,,,medium,axis_propagation3
60E1D400,Max Load - Intake Temperature Compensation,0x078dc0,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Max Load - Intake Temperature Compensation Y Axis,0x078d9c,axis,1D,,,,high,axis_propagation
60E1D400,Engine Torque Max - Barometric Pressure Compensation,0x078df8,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Engine Torque Max - Barometric Pressure Compensation Y Axis,0x078dd4,axis,1D,,,,high,axis_propagation
60E1D400,Load Based Oil Injection Temperature Correction,0x078f90,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Load Based Oil Injection Temperature Correction Y Axis,0x078f84,axis,1D,,,,high,axis_propagation
60E1D400,Fuel Injection - Warmup Fueling - Load Based Multiplier,0x079334,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Fuel Injection - Warmup Fueling - Load Based Multiplier Y Axis,0x07930c,axis,1D,,,,high,axis_propagation
60E1D400,(Unknown - extensive_fpu_div_multi_calc),0x0794b0,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - extensive_fpu_div_multi_calc) Y Axis,0x079470,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - extensive_fpu_div_multi_calc) 2,0x079510,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - extensive_fpu_div_multi_calc) 2 Y Axis,0x0794d0,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - extensive_fpu_threshold_calc),0x0796e8,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - extensive_fpu_threshold_calc) Y Axis,0x0796bc,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - extensive_fpu_threshold_calc) 2,0x079728,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - extensive_fpu_threshold_calc) 2 Y Axis,0x0796f4,axis,1D,,,,high,axis_propagation2
60E1D400,Secondary Fuel Blend Transition RPM,0x079790,table,1D,,,,high,docs_crossref
60E1D400,Secondary Fuel Blend Transition RPM Y Axis,0x079770,axis,1D,,,,high,axis_propagation
60E1D400,Ignition Leading - Cranking Timing Advance,0x0797c8,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Ignition Leading - Cranking Timing Advance Y Axis,0x079798,axis,1D,,,,high,axis_propagation
60E1D400,Rotor A/B Fuel Pulse Width Limiter,0x079814,table,1D,,,,high,docs_crossref
60E1D400,Rotor A/B Fuel Pulse Width Limiter Y Axis,0x0797d4,axis,1D,,,,high,axis_propagation
60E1D400,Secondary Injectors Enable Temperature,0x0798b8,table,1D,,,,high,docs_crossref
60E1D400,Secondary Injectors Enable Temperature Y Axis,0x0798a4,axis,1D,,,,high,axis_propagation
60E1D400,Secondary Injectors Disable Temperature,0x0798d0,table,1D,,,,high,docs_crossref
60E1D400,Secondary Injectors Disable Temperature Y Axis,0x0798c0,axis,1D,,,,high,axis_propagation
60E1D400,Knock Retard Max - Knock Sensor Faulted,0x0798e8,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Knock Retard Max - Knock Sensor Faulted Y Axis,0x0798d4,axis,1D,,,,high,axis_propagation
60E1D400,Rotor A/B Fuel Trim,0x079920,table,1D,,,,high,docs_crossref
60E1D400,Rotor A/B Fuel Trim Y Axis,0x0798f0,axis,1D,,,,high,axis_propagation
60E1D400,Rotor A/B Fuel Trim 2,0x07995c,table,1D,,,,high,docs_crossref
60E1D400,Rotor A/B Fuel Trim 2 Y Axis,0x07992c,axis,1D,,,,high,axis_propagation
60E1D400,Deceleration Fuel Cutoff Rate,0x0799a0,table,1D,,,,high,docs_crossref
60E1D400,Deceleration Fuel Cutoff Rate Y Axis,0x079980,axis,1D,,,,high,axis_propagation
60E1D400,Deceleration Fuel Cutoff Recovery,0x0799b8,table,1D,,,,high,docs_crossref
60E1D400,Deceleration Fuel Cutoff Recovery Y Axis,0x0799a8,axis,1D,,,,high,axis_propagation
60E1D400,Fuel Pressure Regulator Duty Low,0x0799f8,table,1D,,,,high,docs_crossref
60E1D400,Fuel Pressure Regulator Duty Low Y Axis,0x0799c0,axis,1D,,,,high,axis_propagation
60E1D400,Fuel Pressure Regulator Duty High,0x079a1c,table,1D,,,,high,docs_crossref
60E1D400,Fuel Pressure Regulator Duty High Y Axis,0x079a14,axis,1D,,,,high,axis_propagation
60E1D400,(Unknown - fpu_calc_with_state_routing),0x079c18,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - fpu_calc_with_state_routing) Y Axis,0x079bf0,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - state_dispatch_with_interpolate),0x079c48,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - state_dispatch_with_interpolate) Y Axis,0x079c24,axis,1D,,,,high,axis_propagation2
60E1D400,Get Engine Startup Enrich Value (Map),0x079c74,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Get Engine Startup Enrich Value (Map) Y Axis,0x079c54,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - fpu_calc_with_state_routing) 2,0x079cb4,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - fpu_calc_with_state_routing) 2 Y Axis,0x079c7c,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - fpu_calc_conditional_branch),0x079d08,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - fpu_calc_conditional_branch) Y Axis,0x079cd0,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - fpu_calc_with_state_transition),0x079d5c,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - fpu_calc_with_state_transition) Y Axis,0x079d24,axis,1D,,,,high,axis_propagation2
60E1D400,RPM Based Max Engine Load,0x07a070,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,RPM Based Max Engine Load Y Axis,0x07a028,axis,1D,,,,high,axis_propagation
60E1D400,(Unknown - fpu_pair_accumulate_calc),0x07a0b4,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - fpu_pair_accumulate_calc) Y Axis,0x07a094,axis,1D,,,,high,axis_propagation2
60E1D400,Max Load - Barometric Pressure Compensation,0x07a0e4,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Max Load - Barometric Pressure Compensation Y Axis,0x07a0c4,axis,1D,,,,high,axis_propagation
60E1D400,(Unknown - extensive_fpu_conditional_threshold_calc),0x07a118,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - extensive_fpu_conditional_threshold_calc) Y Axis,0x07a0f4,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - extensive_fpu_conditional_threshold_calc) 2,0x07a150,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - extensive_fpu_conditional_threshold_calc) 2 Y Axis,0x07a12c,axis,1D,,,,high,axis_propagation2
60E1D400,Knock Voltage To Magnitude,0x07a318,table,,,,,low,rx8_defs_60E1D400
60E1D400,Knock Voltage To Magnitude Y Axis,0x07a230,axis,1D,,,,medium,axis_propagation4
60E1D400,(Unknown - extensive_fpu_multi_calc_selector),0x07a554,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - extensive_fpu_multi_calc_selector) Y Axis,0x07a538,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - extensive_fpu_multi_calc_selector) 2,0x07a58c,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - extensive_fpu_multi_calc_selector) 2 Y Axis,0x07a55c,axis,1D,,,,high,axis_propagation2
60E1D400,Airflow Or Load Related,0x07a628,table,,,,,high,rx8_defs_60E1D400
60E1D400,Airflow Or Load Related Y Axis,0x07a600,axis,1D,,,,medium,axis_propagation4
60E1D400,MAF Related,0x07a65c,table,,,,,high,rx8_defs_60E1D400
60E1D400,MAF Related Y Axis,0x07a63c,axis,1D,,,,medium,axis_propagation4
60E1D400,Fuel Injection Control Callback (Map),0x07a698,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Fuel Injection Control Callback (Map) Y Axis,0x07a66c,axis,1D,,,,high,axis_propagation2
60E1D400,Fuel Injection Control Callback (Map) 2,0x07a6dc,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Fuel Injection Control Callback (Map) 2 Y Axis,0x07a6b0,axis,1D,,,,high,axis_propagation2
60E1D400,Fuel Injection Control Callback (Map) 3,0x07a720,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Fuel Injection Control Callback (Map) 3 Y Axis,0x07a6f4,axis,1D,,,,high,axis_propagation2
60E1D400,Diag Detector (Map),0x07d274,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Diag Detector (Map) Y Axis,0x07d254,axis,1D,,,,high,axis_propagation2
60E1D400,Coil Control (Map),0x07d2e0,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Coil Control (Map) Y Axis,0x07d2bc,axis,1D,,,,high,axis_propagation2
60E1D400,Coil Control (Map) 2,0x07d318,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Coil Control (Map) 2 Y Axis,0x07d2f4,axis,1D,,,,high,axis_propagation2
60E1D400,Coil Control (Map) 3,0x07d350,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Coil Control (Map) 3 Y Axis,0x07d32c,axis,1D,,,,high,axis_propagation2
60E1D400,Coil Control (Map) 4,0x07d388,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Coil Control (Map) 4 Y Axis,0x07d364,axis,1D,,,,high,axis_propagation2
60E1D400,Coil Control (Map) 5,0x07d3c0,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Coil Control (Map) 5 Y Axis,0x07d39c,axis,1D,,,,high,axis_propagation2
60E1D400,Coil Control (Map) 6,0x07d3f8,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Coil Control (Map) 6 Y Axis,0x07d3d4,axis,1D,,,,high,axis_propagation2
60E1D400,Coil Control (Map) 7,0x07d430,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Coil Control (Map) 7 Y Axis,0x07d40c,axis,1D,,,,high,axis_propagation2
60E1D400,Coil Control (Map) 8,0x07d468,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Coil Control (Map) 8 Y Axis,0x07d444,axis,1D,,,,high,axis_propagation2
60E1D400,Coil Control (Map) 9,0x07d52c,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Coil Control (Map) 9 Y Axis,0x07d4ec,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - eeprom_manager),0x07d578,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - eeprom_manager) Y Axis,0x07d554,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - linear_interp_2d),0x07d5c4,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - linear_interp_2d) Y Axis,0x07d584,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - linear_interp_2d) 2,0x07d608,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - linear_interp_2d) 2 Y Axis,0x07d5e4,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - linear_interp_2d) 3,0x07d640,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - linear_interp_2d) 3 Y Axis,0x07d61c,axis,1D,,,,high,axis_propagation2
60E1D400,Diag Request (Map),0x07d728,table,1D,,,,high,consumer_cdiag_request_51f04_51f04_mapscan
60E1D400,Diag Request (Map) Y Axis,0x07d700,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - queue_handler),0x07d79c,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - queue_handler) Y Axis,0x07d77c,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - queue_handler) 2,0x07d7cc,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - queue_handler) 2 Y Axis,0x07d7ac,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - isr_checker),0x07d81c,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - isr_checker) Y Axis,0x07d7f8,axis,1D,,,,high,axis_propagation2
60E1D400,(Unknown - isr_checker) 2,0x07d854,table,1D,,,,high,consumer_noc_mapscan
60E1D400,(Unknown - isr_checker) 2 Y Axis,0x07d830,axis,1D,,,,high,axis_propagation2
60E1D400,Dtc Snapshot Manager (Map),0x07a7f0,table,1D,,,,high,consumer_noc_mapscan
60E1D400,Dtc Snapshot Manager (Map) Y Axis,0x07a7c8,axis,1D,,,,high,axis_propagation2
60E1D400,Compensated Barometric Pressure,0x07a80c,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Compensated Barometric Pressure Y Axis,0x07a7fc,axis,1D,,,,high,axis_propagation
60E1D400,Uds Protocol (Map),0x07a8f8,table,1D,,,,high,consumer_cuds_protocol_3e1f8_3e1f8_mapscan
60E1D400,Uds Protocol (Map) Y Axis,0x07a8dc,axis,1D,,,,high,axis_propagation2
60E1D400,Off Throttle Leading Timing Realted,0x07a9f8,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Off Throttle Leading Timing Realted Y Axis,0x07a9d4,axis,1D,,,,high,axis_propagation
60E1D400,Ignition Trailing - Cranking Timing Advance,0x07aa28,table,1D,,,,high,rx8_defs_60E1D400
60E1D400,Ignition Trailing - Cranking Timing Advance Y Axis,0x07aa04,axis,1D,,,,high,axis_propagation
60E1D400,(Unknown - transmission_control),0x07ae7c,table,1D,,,,high,consumer_ctransmission_control_42BA6_42b4c_mapscan
60E1D400,(Unknown - transmission_control) Y Axis,0x07ae34,axis,1D,,,,high,axis_propagation2
